id,listing_url,name,picture_url,host_name,host_since,host_is_superhost,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,price,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
13040996,https://www.airbnb.com/rooms/13040996,Big Bed in private room in CENTER of AMSTERDAM!,https://a0.muscache.com/pictures/3aa93ff3-030e-4ed5-b904-f07c070150a2.jpg,Gina,2015-04-23,f,t,Westerpark,52.38741,4.88208,Private room in rental unit,Private room,1,$55.00,1,435,4.57,4.71,4.45,4.89,4.84,4.74,4.56
13041188,https://www.airbnb.com/rooms/13041188,Quiet canal apartment for seniors,https://a0.muscache.com/pictures/1e89ddde-cc84-4ea2-b06d-d820d20e276c.jpg,Alexander,2016-05-15,f,f,Centrum-Oost,52.3698,4.91043,Entire rental unit,Entire home/apt,2,$50.00,21,0,,,,,,,
13049566,https://www.airbnb.com/rooms/13049566,Home with garden for family (with kids),https://a0.muscache.com/pictures/2210832e-9c98-4fcf-b04d-ca45064fd905.jpg,Lianne,2014-04-07,f,t,Noord-Oost,52.4069,4.93517,Entire home,Entire home/apt,4,$150.00,7,12,5.0,4.92,4.75,4.92,5.0,4.92,5.0
13051355,https://www.airbnb.com/rooms/13051355,Boogaard's B&B (Center of old city),https://a0.muscache.com/pictures/7eedaddd-2fe9-4c9a-bfdb-1d344408db09.jpg,Boogaard'S BnB,2016-05-15,f,t,Centrum-West,52.37103,4.89583,Private room in bed and breakfast,Private room,2,$118.00,1,182,4.54,4.66,4.61,4.8,4.76,4.93,4.53
13072405,https://www.airbnb.com/rooms/13072405,Francesco's house,https://a0.muscache.com/pictures/25ed044f-6643-415f-a009-12c50c82a86d.jpg,Francesco,2015-07-14,t,t,Geuzenveld - Slotermeer,52.37788,4.8029,Private room in rental unit,Private room,3,$70.00,1,259,4.71,4.8,4.74,4.8,4.88,4.48,4.6
13074889,https://www.airbnb.com/rooms/13074889,Spacious apartment with a view over Amsterdam,https://a0.muscache.com/pictures/343d06fa-105c-4028-964e-6558caea6e8a.jpg,Piet-Hein,2010-03-25,f,t,Zuid,52.34389,4.86687,Entire rental unit,Entire home/apt,4,$240.00,4,37,4.95,5.0,4.84,4.95,4.97,4.76,4.78
13080195,https://www.airbnb.com/rooms/13080195,Boathouse in the heart of Amsterdam!,https://a0.muscache.com/pictures/3e0ce3d8-2649-4dbb-a116-211fcd8e68a9.jpg,Merel,2015-09-21,f,t,Centrum-West,52.36932,4.882543,Private room in houseboat,Private room,2,$179.00,2,70,4.71,4.72,4.65,4.91,4.81,4.96,4.5
13094970,https://www.airbnb.com/rooms/13094970,Marvelous ideally located 8-room appartment,https://a0.muscache.com/pictures/70a48a94-13ff-4228-b71f-943d79affc44.jpg,Ingmar,2015-04-04,f,t,De Pijp - Rivierenbuurt,52.34108,4.89566,Entire rental unit,Entire home/apt,4,$150.00,14,0,,,,,,,
13103861,https://www.airbnb.com/rooms/13103861,Vintage Attic Studio,https://a0.muscache.com/pictures/67a1ec61-3c25-466b-b3f0-e2974ad4c251.jpg,Alexander,2016-05-19,t,t,Centrum-Oost,52.36245,4.904,Private room in rental unit,Private room,2,$90.00,3,227,4.79,4.9,4.69,4.9,4.84,4.94,4.73
13107969,https://www.airbnb.com/rooms/13107969,Charming family house with big garden,https://a0.muscache.com/pictures/292d39f2-1373-41c7-b509-1cc5a592a9bc.jpg,Martijn,2014-04-27,f,t,De Baarsjes - Oud-West,52.37252,4.85834,Entire townhouse,Entire home/apt,4,$200.00,3,33,4.88,4.88,4.64,4.94,4.82,4.82,4.7
13119217,https://www.airbnb.com/rooms/13119217,Wonderful and spacious Canal House in AMS!,https://a0.muscache.com/pictures/54b5cf0e-bb61-4bcf-a505-d25151c90a67.jpg,Jill,2015-08-18,f,t,Centrum-Oost,52.36272,4.90898,Entire rental unit,Entire home/apt,4,$229.00,2,45,4.82,4.8,4.84,4.96,4.98,4.87,4.71
13120829,https://www.airbnb.com/rooms/13120829,Comfortabel appartement met heerlijk bed.,https://a0.muscache.com/pictures/miso/Hosting-13120829/original/ce16d2ba-af4b-4033-9ec7-6fa41b7d7290.jpeg,BnB Assistant,2016-12-05,t,t,Zuid,52.34654,4.86533,Entire rental unit,Entire home/apt,2,$450.00,3,11,4.91,4.91,4.91,4.91,4.91,4.36,4.73
13127944,https://www.airbnb.com/rooms/13127944,Sunny family home 10 minutes from citycentre,https://a0.muscache.com/pictures/eb6982cf-a227-4515-a31b-fb89c555fe84.jpg,Tom,2014-09-07,f,t,Noord-Oost,52.39487,4.93111,Entire home,Entire home/apt,5,$150.00,3,9,4.89,4.89,4.78,5.0,4.89,4.89,4.89
13134404,https://www.airbnb.com/rooms/13134404,Cool & Cosy with Roof Top in Trendy Neighbourhood,https://a0.muscache.com/pictures/0435bda1-4e48-4874-aaf5-fefdb8f54fee.jpg,Najim,2013-04-19,f,t,Oud-Oost,52.35678,4.92396,Entire rental unit,Entire home/apt,3,$190.00,2,9,4.78,5.0,4.89,5.0,5.0,4.67,4.78
13134714,https://www.airbnb.com/rooms/13134714,Amstel Joy,https://a0.muscache.com/pictures/be87e637-cc45-4c08-ba28-d4bedb76c3ce.jpg,Luchiena,2016-05-21,t,f,Oud-Oost,52.35015,4.9135,Private room in home,Private room,2,$95.00,2,125,4.86,4.89,4.87,4.98,4.98,4.86,4.82
13135409,https://www.airbnb.com/rooms/13135409,"Nice apartment with canal view,  nearby Vondelpark",https://a0.muscache.com/pictures/252956d2-bc4f-499f-a440-2689f4d4768a.jpg,David,2015-03-01,f,t,Zuid,52.35079,4.85205,Entire rental unit,Entire home/apt,2,$90.00,3,28,4.67,4.85,4.38,4.65,4.74,4.7,4.63
13144575,https://www.airbnb.com/rooms/13144575,Boogaard’s Bed & Breakfast,https://a0.muscache.com/pictures/9388f118-8e07-4e05-81a8-4225a4f59596.jpg,Boogaard'S BnB,2016-05-15,f,t,Centrum-West,52.37304,4.89355,Private room in bed and breakfast,Private room,2,$91.00,1,127,4.42,4.57,4.52,4.73,4.6,4.91,4.24
13152028,https://www.airbnb.com/rooms/13152028,Bright and beautiful family home,https://a0.muscache.com/pictures/eb2397c1-b733-4b15-acfa-9d4c6b41b7cd.jpg,Jolieke,2014-07-01,f,t,Westerpark,52.3918,4.87313,Entire townhouse,Entire home/apt,4,$199.00,4,17,4.88,4.88,4.94,4.88,4.88,4.94,4.35
13169294,https://www.airbnb.com/rooms/13169294,Cosy family house in a quiet neigbourhood.,https://a0.muscache.com/pictures/0c5e5ff6-cdbb-42ac-998f-676b61fbd743.jpg,Ineke,2016-01-26,f,t,Watergraafsmeer,52.35323,4.93898,Entire home,Entire home/apt,4,$175.00,4,12,4.67,4.75,4.08,4.67,5.0,4.92,4.5
13179196,https://www.airbnb.com/rooms/13179196,Cosy apartment with rooftop in the centre of A’dam,https://a0.muscache.com/pictures/581c595a-5538-4d16-9766-692984ab161a.jpg,Marloes,2013-07-31,f,t,De Baarsjes - Oud-West,52.36727,4.86668,Entire condo,Entire home/apt,2,$114.00,1,22,4.64,4.86,4.5,4.77,4.73,4.73,4.59
13187427,https://www.airbnb.com/rooms/13187427,Charming house with garden- great for families,https://a0.muscache.com/pictures/f326aab7-757e-423e-bb6c-66c184dfea92.jpg,Imke,2013-09-11,f,t,Watergraafsmeer,52.35387,4.92996,Entire rental unit,Entire home/apt,4,$195.00,3,6,5.0,5.0,4.5,5.0,4.67,4.67,4.67
13188340,https://www.airbnb.com/rooms/13188340,Cosy apartment with garden in heart of Amsterdam!,https://a0.muscache.com/pictures/6f488777-51bb-424b-bd7b-fa29058f0ca7.jpg,Jacqueline,2016-05-24,f,f,Centrum-Oost,52.36828,4.92478,Entire rental unit,Entire home/apt,2,$79.00,3,10,4.5,4.8,4.5,3.8,4.5,4.6,4.6
13196981,https://www.airbnb.com/rooms/13196981,Charming apartment with garden near Vondelpark,https://a0.muscache.com/pictures/372ba9e7-5cd4-42e6-b685-b017764e863a.jpg,Martina,2016-04-04,f,t,Zuid,52.35422,4.84966,Entire rental unit,Entire home/apt,2,$109.00,2,24,4.96,5.0,5.0,5.0,5.0,4.91,4.87
13198248,https://www.airbnb.com/rooms/13198248,"Stylish house-boat, perfectly located",https://a0.muscache.com/pictures/8b0e9de4-6662-4215-93d1-8f4e8aa0e7bf.jpg,Michiel,2011-04-13,f,f,De Baarsjes - Oud-West,52.37238,4.87376,Boat,Entire home/apt,2,$150.00,2,47,4.98,4.98,4.85,4.98,5.0,4.94,4.81
13219341,https://www.airbnb.com/rooms/13219341,"Stunning, big and comfortable house",https://a0.muscache.com/pictures/eaa22560-0bc6-4687-85ed-b79d183f1f7f.jpg,Casper,2015-06-29,f,t,Watergraafsmeer,52.34299,4.95102,Entire townhouse,Entire home/apt,4,$230.00,3,27,4.89,4.85,4.48,4.93,4.96,4.67,4.67
13245827,https://www.airbnb.com/rooms/13245827,"Comfortable family house, max 2 adults & children",https://a0.muscache.com/pictures/776067c9-e697-4b2c-b9a7-87df0144dab2.jpg,Sabrina,2013-12-23,f,f,Watergraafsmeer,52.35631,4.93949,Entire home,Entire home/apt,4,$275.00,3,4,5.0,5.0,5.0,5.0,5.0,4.75,4.75
13247212,https://www.airbnb.com/rooms/13247212,Modern houseboat on broad canal - very central,https://a0.muscache.com/pictures/82400b32-35d5-4092-aa71-93812f19949a.jpg,Elwin,2013-09-05,f,t,Centrum-Oost,52.37288,4.90648,Houseboat,Entire home/apt,4,$449.00,2,51,4.94,4.92,4.9,4.73,4.86,4.92,4.58
13253498,https://www.airbnb.com/rooms/13253498,CITY CENTER! Large duplex apartment.,https://a0.muscache.com/pictures/miso/Hosting-13253498/original/b7a08638-85a9-45b3-a86b-9b4444262ef8.jpeg,Robin,2012-02-04,f,t,Centrum-West,52.37067,4.88919,Entire rental unit,Entire home/apt,5,$443.00,2,60,4.77,4.82,4.37,4.86,4.91,5.0,4.59
13256599,https://www.airbnb.com/rooms/13256599,Sabine and Walter Euler apartment,https://a0.muscache.com/pictures/miso/Hosting-13256599/original/8f9acd92-02a4-4843-9def-0e195401d1b1.jpeg,Historical Canal House,2014-03-17,t,t,Centrum-West,52.36861,4.88607,Entire rental unit,Entire home/apt,3,$210.00,7,89,4.84,4.88,4.87,4.95,4.93,4.99,4.78
13262666,https://www.airbnb.com/rooms/13262666,Laid back town house with garden and terrace!,https://a0.muscache.com/pictures/41763fec-1c45-40d9-9722-6d435fe716c6.jpg,Elle,2013-09-23,t,t,Bijlmer-Oost,52.32001,4.96323,Private room in townhouse,Private room,2,$55.00,2,17,4.71,4.88,4.71,4.59,4.88,4.41,4.76
13272633,https://www.airbnb.com/rooms/13272633,Private 2-bedroom apartment near Artis Zoo,https://a0.muscache.com/pictures/f3a082a8-206a-4f8c-9f14-ebaa4ff6de15.jpg,Marie-Renée,2018-12-20,t,t,Centrum-Oost,52.36532,4.91091,Private room in bed and breakfast,Private room,4,$235.00,2,146,4.67,4.61,4.7,4.55,4.75,4.78,4.42
13289822,https://www.airbnb.com/rooms/13289822,Luxury Bedroom/Suite on Private floor incBreakfast,https://a0.muscache.com/pictures/c9adb40e-2560-4284-b0b6-8bec8f0fcaf6.jpg,Aj,2013-01-12,t,t,Gaasperdam - Driemond,52.29034,4.98011,Private room in home,Private room,4,$91.00,1,59,4.85,4.83,4.9,4.83,4.9,4.61,4.54
13291327,https://www.airbnb.com/rooms/13291327,"Appartment with garden, 5 min from Vondelpark",https://a0.muscache.com/pictures/aefe28cd-c6e5-4a0e-850c-96b234654100.jpg,Roderik,2016-05-31,t,t,Zuid,52.34809,4.84857,Entire rental unit,Entire home/apt,4,$194.00,2,62,4.9,4.87,4.74,4.97,5.0,4.74,4.61
13294936,https://www.airbnb.com/rooms/13294936,Spacious apartment with rooftop terrace!,https://a0.muscache.com/pictures/907ac935-962c-474e-ad31-04d7229e89e1.jpg,Nienke,2015-08-15,f,t,Bos en Lommer,52.37325,4.85107,Entire rental unit,Entire home/apt,4,$229.00,2,11,4.82,4.73,4.91,5.0,5.0,4.73,4.45
13302853,https://www.airbnb.com/rooms/13302853,Spacious family-home on waterside near centre,https://a0.muscache.com/pictures/dc8a7eb7-e4f0-4722-93a3-1f30a1c13a04.jpg,Marleen,2016-06-01,f,f,Oostelijk Havengebied - Indische Buurt,52.37017,4.94396,Entire townhouse,Entire home/apt,4,$250.00,3,12,4.83,4.83,4.75,4.73,4.75,4.82,4.73
13304281,https://www.airbnb.com/rooms/13304281,Great large  bedroom Inc breakfast,https://a0.muscache.com/pictures/3d1470df-42a8-49f9-af73-6232c86a932b.jpg,Yoshi,2014-06-11,f,f,Oud-Noord,52.3985,4.91342,Private room in home,Private room,2,$80.00,2,123,4.95,4.95,4.96,4.98,4.98,4.71,4.87
13308006,https://www.airbnb.com/rooms/13308006,Authentic Amsterdam Basement,https://a0.muscache.com/pictures/a6550b5b-4ffd-4737-a17b-f157dff031f6.jpg,Marian,2015-06-14,t,t,De Baarsjes - Oud-West,52.35837,4.85969,Private room in townhouse,Private room,3,$83.00,2,153,4.91,4.91,5.0,4.92,4.95,4.84,4.8
13327626,https://www.airbnb.com/rooms/13327626,Luxurious Apartment w Rooftop Terrace.,https://a0.muscache.com/pictures/77b3c203-9c3c-4360-ba00-0900608f87a5.jpg,Joost,2014-09-08,f,t,Westerpark,52.38404846191410,4.873538970947270,Entire condo,Entire home/apt,2,$150.00,7,7,5.0,4.86,4.86,5.0,5.0,4.86,4.71
13330153,https://www.airbnb.com/rooms/13330153,Big family house @ industrial wharf area Amsterdam,https://a0.muscache.com/pictures/c117bab6-29d9-47dd-9cad-cdc17620e753.jpg,Emely,2013-06-10,f,t,Noord-West,52.40716,4.90064,Entire home,Entire home/apt,5,$120.00,4,14,4.85,4.85,4.85,5.0,5.0,4.58,4.58
13336515,https://www.airbnb.com/rooms/13336515,Light groundfloor two bdrm app for peace-seekers,https://a0.muscache.com/pictures/2a1bc7e4-217b-4bcb-b959-667ba8e27bd2.jpg,Olijf,2013-10-19,f,t,Watergraafsmeer,52.3532,4.93678,Entire rental unit,Entire home/apt,4,$250.00,2,26,4.96,4.96,5.0,4.96,5.0,4.92,4.92
13350004,https://www.airbnb.com/rooms/13350004,Modern appartment in upcoming and trendy east,https://a0.muscache.com/pictures/3ac967dc-c313-42c5-9ae7-169d79eadfae.jpg,Tim,2013-05-10,f,t,Oostelijk Havengebied - Indische Buurt,52.36361,4.93796,Entire rental unit,Entire home/apt,2,$110.00,2,32,4.9,4.97,4.9,5.0,5.0,4.87,4.61
13353566,https://www.airbnb.com/rooms/13353566,Amsterdam City & Rural Life Combined. Free Parking,https://a0.muscache.com/pictures/15139cf1-6ab4-477a-97b1-006b5f33c25a.jpg,Iris,2016-06-02,t,t,Noord-Oost,52.38531,4.95352,Private room in home,Private room,4,$376.00,4,19,4.68,4.79,4.42,4.95,4.95,4.74,4.37
13389882,https://www.airbnb.com/rooms/13389882,Cozy renovated apartment 3 min walk from Jordaan,https://a0.muscache.com/pictures/6f31a68d-7bcf-4b20-9f16-ccf46883bac7.jpg,Paul,2014-07-14,f,f,Westerpark,52.3789,4.87492,Entire rental unit,Entire home/apt,2,$250.00,5,27,4.96,4.92,4.65,4.77,4.77,4.81,4.58
13419312,https://www.airbnb.com/rooms/13419312,"Tiny palace, 2 floors, A'dam Westerpark-Jordaan",https://a0.muscache.com/pictures/c2acb5f0-5c25-4333-8905-92d68abc96d9.jpg,Hans,2014-08-07,f,t,Westerpark,52.38371,4.8743,Entire rental unit,Entire home/apt,2,$155.00,3,58,5.0,4.98,4.97,5.0,5.0,4.82,4.84
13421459,https://www.airbnb.com/rooms/13421459,Incredible APT IN JORDAAN | Sunny BALCONY,https://a0.muscache.com/pictures/b41de6f6-1470-46ef-9eaf-f661ca724a2d.jpg,Wendy And Bram,2011-12-02,f,t,Centrum-West,52.37178,4.88017,Entire rental unit,Entire home/apt,4,$321.00,3,58,4.41,4.58,4.38,3.95,4.35,4.82,4.12
13428614,https://www.airbnb.com/rooms/13428614,"Beautiful, spacious 2 bed apt close to city center",https://a0.muscache.com/pictures/7bf4fc83-4141-4921-8ad8-9fd6a747c299.jpg,Thijs,2013-02-16,f,t,Bos en Lommer,52.3779,4.86199,Entire rental unit,Entire home/apt,3,$150.00,2,40,5.0,5.0,5.0,4.97,5.0,4.72,4.82
13429174,https://www.airbnb.com/rooms/13429174,Garden apartment. Private room. Old West Amsterdam,https://a0.muscache.com/pictures/109eb4b0-8dd8-4c3a-9a87-6bdbc94682e0.jpg,Glendon,2016-06-08,t,t,De Baarsjes - Oud-West,52.37178,4.85301,Private room in rental unit,Private room,1,$55.00,2,248,4.88,4.92,4.8,4.97,4.97,4.75,4.77
13431398,https://www.airbnb.com/rooms/13431398,"Light apartment, sunny balcony, near Vondelpark",https://a0.muscache.com/pictures/c4a15c88-e757-42c1-8fdc-fe3016d7bb04.jpg,Alex,2016-06-08,f,f,De Baarsjes - Oud-West,52.36278,4.8528,Entire rental unit,Entire home/apt,2,$95.00,3,44,4.89,4.98,4.75,5.0,4.95,4.79,4.79
13439708,https://www.airbnb.com/rooms/13439708,Luxury waterfront villa - 4 pers. - free parking,https://a0.muscache.com/pictures/b13e5e8c-365b-4b00-b96e-c08da16ed0dc.jpg,Marc & Ellen,2015-03-02,t,t,IJburg - Zeeburgereiland,52.35336,4.99456,Entire villa,Entire home/apt,4,$350.00,3,10,4.9,4.9,4.7,4.6,4.8,4.7,4.8
13441385,https://www.airbnb.com/rooms/13441385,"Close to Center, Jordaan, Park,  yet very quiet",https://a0.muscache.com/pictures/miso/Hosting-13441385/original/ee39be06-972f-413e-93a2-e0c38c61eb2e.jpeg,Sophie And Bas,2015-09-27,f,t,Westerpark,52.38261,4.87531,Entire rental unit,Entire home/apt,4,$214.00,2,37,4.97,4.92,4.95,4.94,4.97,4.78,4.69
13449471,https://www.airbnb.com/rooms/13449471,Perfect for family: with garden near museum square,https://a0.muscache.com/pictures/miso/Hosting-13449471/original/078a3be3-d26f-4ba8-a5e2-f137e5a896b8.jpeg,Stijn,2012-08-13,f,f,De Pijp - Rivierenbuurt,52.35643,4.88806,Entire condo,Entire home/apt,6,$356.00,4,6,5.0,5.0,4.83,5.0,5.0,4.83,4.33
13460110,https://www.airbnb.com/rooms/13460110,Rooftop apartment with a terrace in Amsterdam.,https://a0.muscache.com/pictures/d75e2e89-5374-4419-94a2-b1def18c285d.jpg,Nienke,2016-06-10,t,t,Oud-Noord,52.39023,4.92482,Private room in condo,Private room,2,$98.00,2,169,4.83,4.89,4.75,4.93,4.91,4.8,4.75
13463110,https://www.airbnb.com/rooms/13463110,Light bedroom with private bathroom,https://a0.muscache.com/pictures/miso/Hosting-13463110/original/6c738fc1-c37d-43f6-aff5-a2fe46b721bb.jpeg,Mirjam,2016-04-11,t,t,IJburg - Zeeburgereiland,52.36157,4.97639,Private room in townhouse,Private room,2,$95.00,2,101,4.92,4.96,4.92,4.99,4.98,4.81,4.86
13463261,https://www.airbnb.com/rooms/13463261,Apartment with canal view near museum district,https://a0.muscache.com/pictures/6e5d1916-d666-462f-af65-d5a7168807d5.jpg,Joekenel,2015-06-10,f,t,De Pijp - Rivierenbuurt,52.34789,4.89176,Entire rental unit,Entire home/apt,4,$175.00,3,55,4.76,4.76,4.72,4.91,4.93,4.8,4.61
13476691,https://www.airbnb.com/rooms/13476691,Spacious family home with backyard.,https://a0.muscache.com/pictures/35611c1b-7e45-4a65-9e7d-29382eee15f9.jpg,Govert,2013-12-22,f,t,Oud-Oost,52.35164,4.9113,Entire rental unit,Entire home/apt,4,$200.00,3,18,4.94,5.0,4.94,5.0,5.0,4.88,4.88
13483155,https://www.airbnb.com/rooms/13483155,Spacious family friendly apartment near centre,https://a0.muscache.com/pictures/15b3982f-f32b-4ccd-9958-1e8fb96bd982.jpg,Laurens,2013-12-05,f,t,Oud-Noord,52.38621,4.91678,Entire home,Entire home/apt,3,$175.00,5,4,4.75,5.0,4.75,5.0,5.0,4.75,4.5
13486108,https://www.airbnb.com/rooms/13486108,Modern apt close 2 city centre. Families only!,https://a0.muscache.com/pictures/e7252ade-badb-4705-9a4f-5715b8a10e36.jpg,Christian,2013-10-09,f,f,Oostelijk Havengebied - Indische Buurt,52.37468,4.94674,Entire rental unit,Entire home/apt,4,$156.00,4,11,4.91,4.91,4.91,5.0,5.0,4.73,4.73
13491924,https://www.airbnb.com/rooms/13491924,Penthouse Jordaan royal blue also long term rent!,https://a0.muscache.com/pictures/19cacf2c-00f9-4865-a6cc-0756e987c37e.jpg,Leonora,2016-01-26,t,t,Centrum-West,52.37643,4.88233,Entire rental unit,Entire home/apt,2,$295.00,3,16,5.0,5.0,5.0,5.0,5.0,5.0,4.93
13527219,https://www.airbnb.com/rooms/13527219,Bright and Spacious Canal District Apartment,https://a0.muscache.com/pictures/6a51fcdf-93d8-4156-aff8-873365f53dda.jpg,Youri & Marc,2012-05-17,f,t,Centrum-West,52.37032,4.89104,Entire rental unit,Entire home/apt,2,$400.00,3,17,5.0,5.0,5.0,5.0,5.0,5.0,5.0
13537254,https://www.airbnb.com/rooms/13537254,Bright 2-bedroom apartment near Vondelpark,https://a0.muscache.com/pictures/e589e3d0-80b6-4138-b73c-61578c6f1429.jpg,Folkert,2013-08-01,f,t,De Baarsjes - Oud-West,52.36054,4.86428,Entire condo,Entire home/apt,4,$190.00,10,36,4.66,4.71,4.63,4.86,4.91,4.83,4.44
13537721,https://www.airbnb.com/rooms/13537721,Large family loft Amsterdam center private parking,https://a0.muscache.com/pictures/d03cff61-874b-4ecf-9fe2-d43a7320f5be.jpg,Mumu,2014-08-15,f,t,Centrum-Oost,52.37019,4.93074,Entire rental unit,Entire home/apt,5,$350.00,3,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0
13554855,https://www.airbnb.com/rooms/13554855,Art residence,https://a0.muscache.com/pictures/84afa21f-530a-4e12-9730-6fc57ba5f5fe.jpg,Lora,2016-04-24,f,f,Centrum-Oost,52.36384,4.88328,Private room in rental unit,Private room,1,$89.00,2,90,4.81,4.8,4.88,4.97,4.92,4.96,4.53
13561575,https://www.airbnb.com/rooms/13561575,Amsterdam Noord... the hip side of the city,https://a0.muscache.com/pictures/c8182592-af7a-421b-bb26-a4e6cc4b180c.jpg,Fabio,2016-04-08,t,t,Noord-Oost,52.40632,4.9304,Private room in bed and breakfast,Private room,1,$39.00,1,232,4.92,4.96,4.97,4.95,4.97,4.73,4.84
13571617,https://www.airbnb.com/rooms/13571617,Hip Split Level Apartment -ground floor-,https://a0.muscache.com/pictures/9d3b2ec6-068e-4d2b-922c-8d1a14f9fd6d.jpg,Carolijn,2016-06-17,t,t,Oud-Oost,52.35544,4.90776,Entire rental unit,Entire home/apt,3,$239.00,7,104,4.76,4.78,4.7,4.73,4.77,4.84,4.55
13597907,https://www.airbnb.com/rooms/13597907,Cosy apartment in de Pijp,https://a0.muscache.com/pictures/a2d5d242-ede7-45f8-b140-cb108823065f.jpg,Carolien,2014-02-03,f,f,De Pijp - Rivierenbuurt,52.3528,4.88847,Entire rental unit,Entire home/apt,2,$99.00,2,30,4.96,5.0,4.93,5.0,5.0,4.93,4.82
13598808,https://www.airbnb.com/rooms/13598808,Luxury 2 Bed/ 4 Persons Townhouse Balcony & Patio,https://a0.muscache.com/pictures/dca6201a-6526-41d1-aedc-06a9343485c9.jpg,Ramon,2015-08-04,f,t,Centrum-West,52.37154,4.87665,Entire townhouse,Entire home/apt,4,$758.00,1,55,4.98,5.0,5.0,5.0,5.0,4.83,4.81
13599479,https://www.airbnb.com/rooms/13599479,"Comfortable, light and cozy studio",https://a0.muscache.com/pictures/326bafd7-c88b-4e4d-b436-b433790798bc.jpg,Roderick,2013-12-19,f,t,Oostelijk Havengebied - Indische Buurt,52.36241,4.93785,Entire rental unit,Entire home/apt,2,$75.00,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0
13601323,https://www.airbnb.com/rooms/13601323,Beautiful 75m2 house. Great for kids!,https://a0.muscache.com/pictures/b6a0509d-7c22-489d-b448-01d49abf2f85.jpg,Maarten,2013-07-03,f,t,De Pijp - Rivierenbuurt,52.34119,4.89622,Entire rental unit,Entire home/apt,4,$110.00,2,23,4.74,4.91,4.78,4.95,4.91,4.64,4.77
13611657,https://www.airbnb.com/rooms/13611657,PRACHTIG BOUTIQUE APPARTEMENT IN DE JORDAAN!,https://a0.muscache.com/pictures/39eaff51-d93d-4477-b1a8-bae59dca04ab.jpg,Ronald,2016-06-20,f,f,Centrum-West,52.36843,4.87981,Entire rental unit,Entire home/apt,2,$185.00,2,16,4.93,4.73,4.6,4.93,4.93,5.0,4.8
13612108,https://www.airbnb.com/rooms/13612108,Nice/cozy Appartment near RAI & de PIJP',https://a0.muscache.com/pictures/62038ac1-110f-46ea-8bfc-b20fa453b29d.jpg,Daphne,2015-12-08,f,t,De Pijp - Rivierenbuurt,52.34437,4.90637,Entire rental unit,Entire home/apt,2,$179.00,3,43,4.9,4.88,4.8,4.92,4.97,4.78,4.76
13629998,https://www.airbnb.com/rooms/13629998,"House available with garden, Children proof",https://a0.muscache.com/pictures/a260b66b-ea22-40e6-bb4b-138d62732605.jpg,Mishka,2013-07-20,f,f,Buitenveldert - Zuidas,52.32956,4.85825,Entire townhouse,Entire home/apt,3,$200.00,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0
