address,id,lat,lng,location,name,,,
36 St. John's Hill,41030,51.463368,-0.16981,London,Windsor Castle,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41030,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41030
25 London St.,41032,51.515726668149,-0.17439723014832,London,Dickens Tavern,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41032,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41032
408 Upper Richmond Road,41035,51.46412,-0.233199,London,The Northumberland,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41035,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41035
275 Creek Rd.,41040,51.4814513823,-0.011050701141357,London,The Gate Clock (Wetherspoon),Pub,http://tour-pedia.org/api/getPlaceDetails?id=41040,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41040
White Hart Lane,41041,51.468706,-0.254547,London,The Tree House,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41041,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41041
153 Crouch Hill,41050,51.578075,-0.123786,London,Harringay Arms,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41050,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41050
1 High St.,41051,51.510978793918,-0.37533840790291,London,The Three Horseshoes,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41051,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41051
,41062,51.419603251794,0.068793296813965,London,Gordon Arms,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41062,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41062
25-27 Wimbledon Hill Rd.,41076,51.42179,-0.208043,London,Hand & Racquet,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41076,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41076
1 Kensington Court Pl.,41096,51.49944632448,-0.18831253051758,London,Builders Arms,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41096,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41096
354 Lewisham High St,41099,51.455267,-0.015669,London,The Jolly Farmers,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41099,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41099
,41100,51.629222648897,-0.096065187635681,London,The Orange Tree,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41100,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41100
58-62 High St,41105,51.407020079673,-0.30810183351552,London,The Kingston Mill,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41105,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41105
136 Askew Rd.,41109,51.501823,-0.241909,London,The Orchard Tavern,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41109,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41109
19 Boston Manor Rd,41116,51.487763363765,-0.31087875366211,London,The King's Arms Hotel,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41116,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41116
54-56 Collier Row Rd.,41149,51.598827233783,0.16093254089355,London,The Colley Rowe Inn (Wetherspoon),Pub,http://tour-pedia.org/api/getPlaceDetails?id=41149,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41149
,41153,51.475866,-0.324405,London,The Grasshoppers Pub,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41153,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41153
,41156,51.463887,-0.14135,London,The Rose and Crown,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41156,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41156
67 High St,41157,51.588036345411,-0.11619865894318,London,The Great Northern Railway Tavern,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41157,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41157
,41162,51.611352922178,-0.018288741696172,London,Royston Arms,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41162,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41162
154 King Street,41164,51.492806,-0.233207,London,The Salutation Inn,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41164,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41164
42 St. Pancras Way,41197,51.540182705472,-0.13533086667344,London,The Constitution,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41197,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41197
Station Road East,41233,51.37592,-0.092132,London,Porter and Sorter,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41233,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41233
375 Rotherhithe St,41247,51.498197345845,-0.035780668258667,London,The Ship York,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41247,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41247
Westbury Avenue,41249,51.59345169574,-0.098297427752989,London,The Westbury,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41249,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41249
46 Ebury Bridge Road,41279,51.489690542221,-0.150306,London,Rising Sun,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41279,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41279
618 Bath Rd.,41325,51.477912,-0.404946,London,Jolly Waggoner,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41325,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41325
,41331,51.64153838,-0.06866207,London,Bush Hill Park Pub,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41331,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41331
3 Knights Hill,41334,51.43153509326,-0.10401244791227,London,Norwood Hotel,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41334,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41334
240 Portobello Rd,41337,51.517626107743,-0.20620286464691,London,Shannons,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41337,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41337
60 Portsmouth Rd.,41357,51.395593285561,-0.31212329864502,London,The Fox and Hounds,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41357,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41357
Nag's Head Ln,41369,51.462338948506,0.11170653564203,London,Nags Head,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41369,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41369
59-61 High Street,41385,51.361762649793,-0.19207010929506,London,The Treasury,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41385,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41385
1 Croom's Hill,41393,51.47945642827,-0.0082007150077573,London,Rose and Crown,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41393,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41393
255 Gipsy Rd.,41394,51.427858281044,-0.086417653835057,London,The Paxton,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41394,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41394
21 Chestnut Grove,41403,51.443964,-0.153622,London,The Regent,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41403,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41403
,41421,51.452673207709,0.12770953143379,London,The Royal Oak,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41421,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41421
265 Camden High St,41424,51.540696803641,-0.14398097991943,London,The Oxford Arms,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41424,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41424
Moor Lane,41453,51.363884862289,-0.29063458336979,London,The Bonesgate,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41453,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41453
Richmond road,41459,51.4163381064,-0.30105113983154,London,The Oak,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41459,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41459
2 Gulliver Street,41461,51.49685816228,-0.034267902374268,London,The Ship & Whale - Shepherd Neame,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41461,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41461
,41473,51.569082,-0.14181667926321,London,The Old Crown,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41473,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41473
9 Gracechurch St.,41537,51.512664850065,-0.084694994646977,London,The Crosse Keys (Wetherspoon),Pub,http://tour-pedia.org/api/getPlaceDetails?id=41537,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41537
Mill Pl.,41540,51.408749192487,0.062595172714305,London,The Ramblers Rest,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41540,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41540
,41605,51.508342967932,-0.34196692457804,London,The Viaduct,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41605,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41605
Victoria Station,41613,51.495511720565,-0.14343160132795,London,The Iron Duke,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41613,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41613
590 Chiswick High Rd.,41622,51.492361900829,-0.27575711565348,London,The Gunnersbury Pub,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41622,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41622
228 Battersea Bridge Rd.,41630,51.472929907325,-0.16596436500549,London,Duke Of Cambridge,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41630,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41630
,41645,51.430978,-0.10191857814789,London,Hope,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41645,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41645
17-21 George St.,41657,51.374199,-0.098283,London,The George (Wetherspoon),Pub,http://tour-pedia.org/api/getPlaceDetails?id=41657,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41657
Clay Hill,41698,51.670480096701,-0.082642920627548,London,Rose & Crown,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41698,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41698
,41713,51.571974568583,-0.33993249610919,London,The Castle,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41713,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41713
16 Blackheath Village,41714,51.465425099805,0.0090265769242706,London,The Railway,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41714,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41714
41 Stanstead Road,41715,51.44129056,-0.05146424,London,Forest Hill Hotel,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41715,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41715
25-27 Fishermans Walk,41739,51.506178197374,-0.022391080856323,London,Cat & Canary,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41739,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41739
2A Corsica St,41743,51.546291535626,-0.10182578398454,London,The Junction Pub,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41743,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41743
173 south street,41757,51.64320196809,-0.038908527600561,London,Falcon,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41757,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41757
21 London Street,41762,51.515145,-0.17358295,London,The Sussex Arms,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41762,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41762
10 Thames Bank,41764,51.471319,-0.268093,London,The Ship,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41764,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41764
Kenton Lane,41771,51.604330153865,-0.32756147355169,London,Duck In The Pond,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41771,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41771
,41777,51.481703611072,0.084071159362793,London,The Old Mill,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41777,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41777
9 Chancery Lane,41778,51.40678051,-0.018048,London,Jolly Woodman,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41778,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41778
Station Road,41795,51.615385,-0.275601,London,Edge of Town pub,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41795,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41795
42 Westow Hill,41803,51.419569,-0.08128,London,Royal Albert,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41803,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41803
Croydon rd,41809,51.404679612812,-0.069850469725918,London,The Mitre Pub,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41809,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41809
22 Brook Street,41821,51.473796555702,0.16044017372814,London,The Brewers Arms,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41821,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41821
196-198 Tower Bridge Rd.,41828,51.502331534634,-0.077247619628906,London,The Pommelers Rest (Wetherspoon),Pub,http://tour-pedia.org/api/getPlaceDetails?id=41828,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41828
39 Church St.,41875,51.446598669286,-0.32654285430908,London,The Fox,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41875,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41875
219 Barking Road,41918,51.519808402274,0.016045247382241,London,Princess Alexandra (The Alex),Pub,http://tour-pedia.org/api/getPlaceDetails?id=41918,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41918
43 Stamford Hill,41923,51.5662476,-0.072853,London,The Bird Cage,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41923,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41923
colney hatch lane,41925,51.609403,-0.151333,London,The Minstrel Boy pub,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41925,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41925
128 Tottenham Lane,41926,51.583911,-0.116558,London,Hope & Anchor,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41926,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41926
326 Earls Court Rd,41929,51.489621320065,-0.19026933605849,London,O'Neil's,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41929,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41929
41-42 Cosser St.,41936,51.4969866,-0.112478,London,The Steam Engine,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41936,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41936
"22, The Village",41939,51.481682465198,0.036526654966105,London,White Swan,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41939,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41939
,41996,51.434734601641,-0.19616956451112,London,The Woodman,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41996,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41996
34 High St,41998,51.408167579669,-0.30817946870536,London,The Ram,Pub,http://tour-pedia.org/api/getPlaceDetails?id=41998,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41998
Royal Lane,42011,51.53500725,-0.46109955,London,The Red Lion Hotel,Pub,http://tour-pedia.org/api/getPlaceDetails?id=42011,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=42011
278 - 280 Lea Bridge Rd.,42012,51.568947726986,-0.028903484344482,London,Hare And Hounds,Pub,http://tour-pedia.org/api/getPlaceDetails?id=42012,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=42012
456 Bethnal Green Rd.,42045,51.527144,-0.058305859565735,London,The Misty Moon,Pub,http://tour-pedia.org/api/getPlaceDetails?id=42045,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=42045
18-20 A407,42050,51.556145,-0.212962,London,Mcgowans,Pub,http://tour-pedia.org/api/getPlaceDetails?id=42050,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=42050
,42054,51.367574930191,-0.099044,London,The Edge,Pub,http://tour-pedia.org/api/getPlaceDetails?id=42054,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=42054
1 Harwood Terrace,42056,51.477011522739,-0.18928300836568,London,The Rose,Pub,http://tour-pedia.org/api/getPlaceDetails?id=42056,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=42056
194 Balham High Rd.,42064,51.443669390475,-0.1526154833827,London,The Moon Under Water (Wetherspoon),Pub,http://tour-pedia.org/api/getPlaceDetails?id=42064,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=42064
,42078,51.652972,-0.199697,London,After office hours,Pub,http://tour-pedia.org/api/getPlaceDetails?id=42078,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=42078
,42104,51.525083098126,0.029830477915413,London,Greengate Pub,Pub,http://tour-pedia.org/api/getPlaceDetails?id=42104,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=42104
,42118,51.454837760536,-0.35145542913043,London,The Duke Of Cambridge,Pub,http://tour-pedia.org/api/getPlaceDetails?id=42118,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=42118
Hoe St,42134,51.583279,-0.01912561,London,The Goose,Pub,http://tour-pedia.org/api/getPlaceDetails?id=42134,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=42134
324 Harrow Rd.,42167,51.553199887276,-0.285496,London,The Greyhound,Pub,http://tour-pedia.org/api/getPlaceDetails?id=42167,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=42167
183 Acton High St.,42168,51.507389,-0.271848,London,St George and The Dragon,Pub,http://tour-pedia.org/api/getPlaceDetails?id=42168,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=42168
144 Richmond Road,42186,51.418613027423,-0.30130863189697,London,The Queens Head,Pub,http://tour-pedia.org/api/getPlaceDetails?id=42186,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=42186
471 Holloway Rd.,42187,51.560528848333,-0.12348699687664,London,The Quays,Pub,http://tour-pedia.org/api/getPlaceDetails?id=42187,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=42187
Wood Street,42190,51.653077909681,-0.20655359699718,London,The Black Horse,Pub,http://tour-pedia.org/api/getPlaceDetails?id=42190,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=42190
96 Southwark Bridge Rd.,42196,51.501826,-0.097803128571429,London,The Goldsmith,Pub,http://tour-pedia.org/api/getPlaceDetails?id=42196,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=42196
,42205,51.628560690404,-0.11711973461756,London,The Woodman,Pub,http://tour-pedia.org/api/getPlaceDetails?id=42205,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=42205
125 Kilburn High Rd,42208,51.539410394579,-0.19549316236865,London,The Cock Tavern,Pub,http://tour-pedia.org/api/getPlaceDetails?id=42208,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=42208
82 Islington High St,42210,51.533736445247,-0.10524988174438,London,The York,Pub,http://tour-pedia.org/api/getPlaceDetails?id=42210,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=42210
90 Bromley Road,42238,51.407162,-0.017299,London,The Oakhill,Pub,http://tour-pedia.org/api/getPlaceDetails?id=42238,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=42238
